Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Status
S03 | Conquest | Sourcing & Ops,Seller Assistant,"""alternative to sellerassistant""",Phrase,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[sellerassistant competitors],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,"""sellerassistant competitors""",Phrase,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[sellerassistant vs],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,"""sellerassistant vs""",Phrase,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[sellerassistant review],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[sellerassistant pricing],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[seller assistant amazon alternative],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,"""seller assistant amazon alternative""",Phrase,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[seller assistant amazon alternatives],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,"""seller assistant amazon alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[alternative to seller assistant amazon],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,"""alternative to seller assistant amazon""",Phrase,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[seller assistant amazon competitors],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,"""seller assistant amazon competitors""",Phrase,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[seller assistant amazon vs],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,"""seller assistant amazon vs""",Phrase,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[seller assistant amazon review],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[seller assistant amazon pricing],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[seller assistant extension alternative],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,"""seller assistant extension alternative""",Phrase,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[seller assistant extension alternatives],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,"""seller assistant extension alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[alternative to seller assistant extension],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,"""alternative to seller assistant extension""",Phrase,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[seller assistant extension competitors],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,"""seller assistant extension competitors""",Phrase,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[seller assistant extension vs],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,"""seller assistant extension vs""",Phrase,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[seller assistant extension review],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Seller Assistant,[seller assistant extension pricing],Exact,4.00,https://www.apexapplications.io/compare/seller-assistant,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Brand,[tactical arbitrage],Exact,2.50,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Brand,"""tactical arbitrage""",Phrase,2.50,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Brand,[tacticalarbitrage],Exact,2.50,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Brand,"""tacticalarbitrage""",Phrase,2.50,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage alternative],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,"""tactical arbitrage alternative""",Phrase,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage alternatives],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,"""tactical arbitrage alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[alternative to tactical arbitrage],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,"""alternative to tactical arbitrage""",Phrase,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage competitors],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,"""tactical arbitrage competitors""",Phrase,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage vs],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,"""tactical arbitrage vs""",Phrase,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage review],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage pricing],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage reviews],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage cost],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage price],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage comparison],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage compared to],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[is tactical arbitrage worth it],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage free trial],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[better than tactical arbitrage],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage competitor],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[similar to tactical arbitrage],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[apex vs tactical arbitrage],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tactical arbitrage vs apex],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage alternative],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,"""tacticalarbitrage alternative""",Phrase,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage alternatives],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,"""tacticalarbitrage alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[alternative to tacticalarbitrage],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,"""alternative to tacticalarbitrage""",Phrase,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage competitors],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,"""tacticalarbitrage competitors""",Phrase,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage vs],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,"""tacticalarbitrage vs""",Phrase,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage review],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage pricing],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage reviews],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage cost],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage price],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage comparison],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage compared to],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[is tacticalarbitrage worth it],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage free trial],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[better than tacticalarbitrage],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage competitor],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[similar to tacticalarbitrage],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[apex vs tacticalarbitrage],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Tactical Arbitrage | Switch,[tacticalarbitrage vs apex],Exact,4.00,https://www.apexapplications.io/compare/tactical-arbitrage,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[boxem],Exact,2.50,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,"""boxem""",Phrase,2.50,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[boxem alternative],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,"""boxem alternative""",Phrase,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[boxem alternatives],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,"""boxem alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[alternative to boxem],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,"""alternative to boxem""",Phrase,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[boxem competitors],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,"""boxem competitors""",Phrase,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[boxem vs],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,"""boxem vs""",Phrase,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[boxem review],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[boxem pricing],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[boxem amazon alternative],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,"""boxem amazon alternative""",Phrase,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[boxem amazon alternatives],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,"""boxem amazon alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[alternative to boxem amazon],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,"""alternative to boxem amazon""",Phrase,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[boxem amazon competitors],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,"""boxem amazon competitors""",Phrase,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[boxem amazon vs],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,"""boxem amazon vs""",Phrase,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[boxem amazon review],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,Boxem,[boxem amazon pricing],Exact,4.00,https://www.apexapplications.io/compare/boxem,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2d workflow],Exact,2.50,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""2d workflow""",Phrase,2.50,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2dworkflow],Exact,2.50,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""2dworkflow""",Phrase,2.50,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2d workflow alternative],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""2d workflow alternative""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2d workflow alternatives],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""2d workflow alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[alternative to 2d workflow],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""alternative to 2d workflow""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2d workflow competitors],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""2d workflow competitors""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2d workflow vs],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""2d workflow vs""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2d workflow review],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2d workflow pricing],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2dworkflow alternative],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""2dworkflow alternative""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2dworkflow alternatives],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""2dworkflow alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[alternative to 2dworkflow],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""alternative to 2dworkflow""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2dworkflow competitors],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""2dworkflow competitors""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2dworkflow vs],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""2dworkflow vs""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2dworkflow review],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[2dworkflow pricing],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[two d workflow alternative],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""two d workflow alternative""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[two d workflow alternatives],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""two d workflow alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[alternative to two d workflow],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""alternative to two d workflow""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[two d workflow competitors],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""two d workflow competitors""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[two d workflow vs],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,"""two d workflow vs""",Phrase,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[two d workflow review],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S03 | Conquest | Sourcing & Ops,2D Workflow,[two d workflow pricing],Exact,4.00,https://www.apexapplications.io/compare/2d-workflow,Paused
S04 | Conquest | Analytics & Research,sellerboard | Brand,[sellerboard],Exact,2.50,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Brand,"""sellerboard""",Phrase,2.50,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Brand,[seller board],Exact,2.50,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Brand,"""seller board""",Phrase,2.50,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard alternative],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,"""sellerboard alternative""",Phrase,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard alternatives],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,"""sellerboard alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[alternative to sellerboard],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,"""alternative to sellerboard""",Phrase,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard competitors],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,"""sellerboard competitors""",Phrase,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard vs],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,"""sellerboard vs""",Phrase,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard review],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard pricing],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard reviews],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard cost],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard price],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard comparison],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard compared to],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[is sellerboard worth it],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard free trial],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[better than sellerboard],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard competitor],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[similar to sellerboard],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[apex vs sellerboard],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[sellerboard vs apex],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[seller board alternative],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,"""seller board alternative""",Phrase,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[seller board alternatives],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,"""seller board alternatives""",Phrase,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[alternative to seller board],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,"""alternative to seller board""",Phrase,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[seller board competitors],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,"""seller board competitors""",Phrase,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,[seller board vs],Exact,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
S04 | Conquest | Analytics & Research,sellerboard | Switch,"""seller board vs""",Phrase,4.00,https://www.apexapplications.io/compare/sellerboard,Paused
